,duration,freq,list,onset,procedure,sp,stim1,study_duration,subject,trial,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,wmAvailable,wmSpent,hits_pred,hits
263,0.55,lf,context1,236.70100000000008,study,24.0,crabby,,1,24,crabby.context1.,0.0,0.0,0.2386007995707334,1.0,1.0,True,crabby.context1.,True,1.0,0.21757897009098193,0.9191307467595432,0.7092001122725555,0.3817028945355114,
264,0.4,lf,context1,237.10100000000008,study,25.0,paradigm,,1,25,paradigm.context1.,0.0,0.0,0.0,1.0,1.0,True,paradigm.context1.,True,0.9937789006141322,0.21407983399484146,0.6079306344869932,0.6079306344869932,0.3817028945355114,
265,0.85,lf,context1,237.95100000000008,study,26.0,databases,,1,26,databases.context1.,0.0,0.0,0.20677854392647146,1.0,1.0,True,databases.context1.,True,1.0,0.21574560826073028,0.8457499999999943,0.6880822120329475,0.3817028945355114,
266,0.85,hf,context1,238.80100000000007,study,27.0,bus,,1,27,bus.context1.,0.0,0.0,0.3559327264270252,1.0,1.0,True,bus.context1.,True,1.0,0.39987993027141944,1.0034177879670412,0.5362553980442438,0.3817028945355114,
267,0.85,hf,context1,239.65100000000007,study,28.0,writing,,1,28,writing.context1.,0.0,0.0,0.4329669399409331,1.0,1.0,True,writing.context1.,True,1.0000000000000002,0.39925448694519267,1.3129123899227917,0.6216522715585968,0.3817028945355114,
268,0.55,lf,context1,240.20100000000008,study,29.0,gutlessness,,1,29,gutlessness.context1.,0.0,0.0,0.3322415722258363,1.0,1.0,True,gutlessness.context1.,True,1.0,0.2003996002665334,1.2385101183642062,0.8314674135772914,0.3817028945355114,
269,0.85,hf,context1,241.05100000000007,study,30.0,glad,,1,30,glad.context1.,0.0,0.0,0.41932675320601276,1.0,1.0,True,glad.context1.,True,1.0,0.39999999278019516,1.2527927047869092,0.6044014153304416,0.3817028945355114,
270,0.4,hf,context1,241.45100000000008,study,31.0,herself,,1,31,herself.context1.,0.0,0.0,0.36728096174340796,1.0,1.0,True,herself.context1.,True,1.0,0.39894523566107654,1.0463912894564733,0.548964852788311,0.3817028945355114,
271,0.85,hf,context1,242.30100000000007,study,32.0,fair,,1,32,fair.context1.,0.0,0.0,0.4400357847744375,1.0,1.0,True,fair.context1.,True,1.0,0.39998465065740346,1.3431764366681567,0.6291603103530787,0.3817028945355114,
272,0.85,lf,context1,243.15100000000007,study,33.0,candelabras,,1,33,candelabras.context1.,0.0,0.0,0.41213982237383634,1.0,1.0,True,candelabras.context1.,True,1.0,0.20119640718921294,1.5597661263150724,0.9334102039404534,0.3817028945355114,
273,0.85,hf,context1,244.00100000000006,study,34.0,crying,,1,34,crying.context1.,0.0,0.0,0.46769146354711544,1.0,1.0,True,crying.context1.,True,1.0,0.3990135894516976,1.4721059223746134,0.6655194849111308,0.3817028945355114,
274,0.4,lf,context1,244.40100000000007,study,35.0,sub,,1,35,sub.context1.,0.0,0.0,0.3723881611964337,1.0,1.0,True,sub.context1.,True,1.0,0.30693321380513733,1.2045864374634883,0.6932299616287131,0.3817028945355114,
275,0.4,lf,context1,244.80100000000007,study,36.0,voracious,,1,36,voracious.context1.,0.0,0.0,0.2272763517150117,1.0,1.0,True,voracious.context1.,True,1.0,0.2064922880821936,0.9093564758347807,0.7188803594045148,0.3817028945355114,
276,0.55,lf,context1,245.35100000000008,study,37.0,runaway,,1,37,runaway.context1.,0.0,0.0,0.1943775649474765,1.0,1.0,True,runaway.context1.,True,1.0,0.26673796651502274,0.7377261164302773,0.5984026397090451,0.3817028945355114,
277,0.4,hf,context1,245.7510000000001,study,38.0,stop,,1,38,stop.context1.,0.0,0.0,0.1868789461779915,1.0,1.0,True,stop.context1.,True,1.0,0.4,0.5373234767212378,0.4085421835367877,0.3817028945355114,
278,0.55,hf,context1,246.3010000000001,study,39.0,touch,,1,39,touch.context1.,0.0,0.0,0.24948373300899573,1.0,1.0,True,touch.context1.,True,1.0,0.39999992322892636,0.6760312931844614,0.4465134276138285,0.3817028945355114,
279,0.55,lf,context1,246.8510000000001,study,40.0,showboater,,1,40,showboater.context1.,0.0,0.0,0.15910761724555275,1.0,1.0,True,showboater.context1.,True,1.0,0.2003996002665334,0.7767678655706443,0.6834179406914017,0.3817028945355114,
280,0.4,lf,context1,247.25100000000012,study,41.0,wattles,,1,41,wattles.context1.,0.0,0.0,0.0,1.0,1.0,True,wattles.context1.,True,0.9021599760565602,0.20119640718921294,0.49134992487924817,0.49134992487924817,0.3817028945355114,
281,0.4,lf,context1,247.65100000000012,study,42.0,camcorders,,1,42,camcorders.context1.,0.0,0.0,0.0,1.0,1.0,True,camcorders.context1.,True,0.8320688190127176,0.20119640718921294,0.3980000000000056,0.3980000000000056,0.3817028945355114,
282,0.55,lf,context1,248.20100000000014,study,43.0,politeness,,1,43,politeness.context1.,0.0,0.0,0.0,1.0,1.0,True,politeness.context1.,True,0.9508446618403935,0.21108118612669535,0.5472500000000113,0.5472500000000113,0.3817028945355114,
283,0.55,lf,context1,248.75100000000015,study,44.0,deductible,,1,44,deductible.context1.,0.0,0.0,0.0,1.0,1.0,True,deductible.context1.,True,0.9569772386594525,0.21721376294575437,0.5472500000000113,0.5472500000000113,0.3817028945355114,
284,0.55,lf,context1,249.30100000000016,study,45.0,rapers,,1,45,rapers.context1.,0.0,0.0,0.0,1.0,1.0,True,rapers.context1.,True,0.9401630759802315,0.2003996002665334,0.5472500000000113,0.5472500000000113,0.3817028945355114,
285,0.55,lf,context1,249.85100000000017,study,46.0,beatable,,1,46,beatable.context1.,0.0,0.0,0.0,1.0,1.0,True,beatable.context1.,True,0.9405618778448999,0.2007984021312017,0.5472500000000113,0.5472500000000113,0.3817028945355114,
286,0.55,hf,context1,250.40100000000018,study,47.0,point,,1,47,point.context1.,0.0,0.0,0.19203844058946906,1.0,1.0,True,point.context1.,True,1.0,0.3999999999893178,0.5472500000000113,0.4112595626763822,0.3817028945355114,
287,0.85,hf,context1,251.25100000000018,study,48.0,longer,,1,48,longer.context1.,0.0,0.0,0.34992661503440625,1.0,1.0,True,longer.context1.,True,1.0,0.3999899046729797,0.9817404373236235,0.5302110924075727,0.3817028945355114,
288,0.4,lf,context1,251.65100000000018,study,49.0,stiffen,,1,49,stiffen.context1.,0.0,0.0,0.1995570623890647,1.0,1.0,True,stiffen.context1.,True,1.0,0.20396026533864897,0.8495293449160564,0.702681954427817,0.3817028945355114,
289,0.85,lf,context1,252.50100000000018,study,50.0,thrusts,,1,50,thrusts.context1.,0.0,0.0,0.2578146055960118,1.0,1.0,True,thrusts.context1.,True,1.0,0.20474285804841816,0.9925973904882337,0.7474952729470462,0.3817028945355114,
290,0.4,lf,context1,252.90100000000018,study,51.0,trickster,,1,51,trickster.context1.,0.0,0.0,0.05522130096149637,1.0,1.0,True,trickster.context1.,True,1.0,0.2084177219865939,0.6431021175411931,0.631857484246635,0.3817028945355114,
291,0.85,hf,context1,253.75100000000018,study,52.0,court,,1,52,court.context1.,0.0,0.0,0.3128586545069546,1.0,1.0,True,court.context1.,True,1.0,0.39999155923752194,0.8569946332945524,0.49606015052616387,0.3817028945355114,
292,0.4,hf,context1,254.15100000000018,study,53.0,yesterday,,1,53,yesterday.context1.,0.0,0.0,0.28029741307281836,1.0,1.0,True,yesterday.context1.,True,1.0,0.3999874455818741,0.7589344827683941,0.4692199985969232,0.3817028945355114,
293,0.4,hf,context1,254.5510000000002,study,54.0,magic,,1,54,magic.context1.,0.0,0.0,0.2535373610891256,1.0,1.0,True,magic.context1.,True,1.0,0.3989702486487468,0.6877144841714766,0.45067758325808777,0.3817028945355114,
294,0.4,lf,context1,254.9510000000002,study,55.0,snew,,1,55,snew.context1.,0.0,0.0,0.0,1.0,1.0,True,snew.context1.,True,0.9980884330706334,0.20119640718921294,0.6350369009133945,0.6350369009133945,0.3817028945355114,
295,0.85,lf,context1,255.8010000000002,study,56.0,tortellini,,1,56,tortellini.context1.,0.0,0.0,0.19780231322875447,1.0,1.0,True,tortellini.context1.,True,1.0,0.20396026533864897,0.8457499999999943,0.7014737779999861,0.3817028945355114,
296,0.55,lf,context1,256.35100000000017,study,57.0,tollgate,,1,57,tollgate.context1.,0.0,0.0,0.0986393158268679,1.0,1.0,True,tollgate.context1.,True,1.0,0.2007984021312017,0.6915262219999913,0.6556478993136936,0.3817028945355114,
297,0.4,hf,context1,256.75100000000015,study,58.0,passed,,1,58,passed.context1.,0.0,0.0,0.11947301502262779,1.0,1.0,True,passed.context1.,True,1.0,0.3988505111485706,0.433878322686275,0.38124368032394845,0.3817028945355114,
298,0.85,lf,context1,257.60100000000017,study,59.0,tightly,,1,59,tightly.context1.,0.0,0.0,0.2390843931207982,1.0,1.0,True,tightly.context1.,True,1.0,0.23076007773256235,0.8983846423623492,0.687602175174694,0.3817028945355114,
299,0.4,hf,context1,258.00100000000015,study,60.0,also,,1,60,also.context1.,0.0,0.0,0.22135388183509094,1.0,1.0,True,also.context1.,True,1.0,0.399999999783285,0.6087824671876325,0.42810403473736125,0.3817028945355114,
300,0.85,lf,context1,258.85100000000017,study,61.0,exaction,,1,61,exaction.context1.,0.0,0.0,0.2670421811961567,1.0,1.0,True,exaction.context1.,True,1.0,0.2003996002665334,1.026428432450294,0.7634671783414154,0.3817028945355114,
301,0.55,hf,context1,259.4010000000002,study,62.0,after,,1,62,after.context1.,0.0,0.0,0.29777307862852515,1.0,1.0,True,after.context1.,True,1.0,0.4,0.8102112541088898,0.4832450306714725,0.3817028945355114,
302,0.85,hf,context1,260.2510000000002,study,63.0,each,,1,63,each.context1.,0.0,0.0,0.40007989001526284,1.0,1.0,True,each.context1.,True,1.0,0.3999999999979931,1.17271622343744,0.5824805243572612,0.3817028945355114,
303,0.85,lf,context1,261.1010000000002,study,64.0,cooperated,,1,64,cooperated.context1.,0.0,0.0,0.3891531632850378,1.0,1.0,True,cooperated.context1.,True,1.0,0.2137076215744816,1.4359856990802013,0.877550018755806,0.3817028945355114,
304,0.55,lf,context1,261.65100000000024,study,65.0,lottery,,1,65,lottery.context1.,0.0,0.0,0.3421318032298588,1.0,1.0,True,lottery.context1.,True,1.0,0.2981687158784902,1.1056856803244068,0.6740484255683085,0.3817028945355114,
305,0.55,hf,context1,262.20100000000025,study,66.0,catch,,1,66,catch.context1.,0.0,0.0,0.3491265699509732,1.0,1.0,True,catch.context1.,True,1.0,0.3999997394413644,0.9788872547561097,0.5294202329499739,0.3817028945355114,
306,0.4,hf,context1,262.6010000000002,study,67.0,phone,,1,67,phone.context1.,0.0,0.0,0.309848842125637,1.0,1.0,True,phone.context1.,True,1.0,0.39999999999961383,0.8474670218061132,0.49344377224178343,0.3817028945355114,
307,0.55,lf,context1,263.15100000000024,study,68.0,freaky,,1,68,freaky.context1.,0.0,0.0,0.26880602366056633,1.0,1.0,True,freaky.context1.,True,1.0,0.2786938680574733,0.9012732495643412,0.6348267481258355,0.3817028945355114,
308,0.4,hf,context1,263.5510000000002,study,69.0,fact,,1,69,fact.context1.,0.0,0.0,0.24486840113443412,1.0,1.0,True,fact.context1.,True,1.0,0.39999999359660754,0.664446501438483,0.4433420327776135,0.3817028945355114,
309,0.4,lf,context1,263.9510000000002,study,70.0,outraced,,1,70,outraced.context1.,0.0,0.0,0.0,1.0,1.0,True,outraced.context1.,True,0.9872315192052905,0.2003996002665334,0.6191044686608469,0.6191044686608469,0.3817028945355114,
310,0.4,lf,context1,264.35100000000017,study,71.0,rearranger,,1,71,rearranger.context1.,0.0,0.0,0.0,1.0,1.0,True,rearranger.context1.,True,0.8312720120900156,0.2003996002665334,0.39799999999997737,0.39799999999997737,0.3817028945355114,
311,0.85,hf,context1,265.2010000000002,study,72.0,worried,,1,72,worried.context1.,0.0,0.0,0.309296129473571,1.0,1.0,True,worried.context1.,True,1.0,0.3999846199279991,0.8457500000000227,0.4929886470792361,0.3817028945355114,
312,0.4,hf,context1,265.60100000000017,study,73.0,beat,,1,73,beat.context1.,0.0,0.0,0.2774168155947375,1.0,1.0,True,beat.context1.,True,1.0,0.3999996182263383,0.750761352920764,0.46697102261396706,0.3817028945355114,
313,0.4,lf,context1,266.00100000000015,study,74.0,condors,,1,74,condors.context1.,0.0,0.0,0.09040131473234299,1.0,1.0,True,condors.context1.,True,1.0,0.20159361703258788,0.6817903303067743,0.6516546137683473,0.3817028945355114,
314,0.4,lf,context1,266.4010000000001,study,75.0,harebrain,,1,75,harebrain.context1.,0.0,0.0,0.0,1.0,1.0,True,harebrain.context1.,True,0.8547204057881096,0.2003996002665334,0.4281357165384043,0.4281357165384043,0.3817028945355114,
315,0.55,lf,context1,266.95100000000014,study,76.0,gadget,,1,76,gadget.context1.,0.0,0.0,0.0,1.0,1.0,True,gadget.context1.,True,0.9829091729593868,0.2431456972456887,0.5472500000000113,0.5472500000000113,0.3817028945355114,
316,0.55,hf,context1,267.50100000000015,study,77.0,given,,1,77,given.context1.,0.0,0.0,0.19202894440420584,1.0,1.0,True,given.context1.,True,0.9999999999999999,0.3999852082048464,0.5472500000000113,0.41127301163434754,0.3817028945355114,
317,0.4,hf,context1,267.9010000000001,study,78.0,believe,,1,78,believe.context1.,0.0,0.0,0.1851071362048317,1.0,1.0,True,believe.context1.,True,1.0,0.4,0.5339769883656411,0.4076260845804353,0.3817028945355114,
318,0.85,lf,context1,268.75100000000015,study,79.0,beanstalk,,1,79,beanstalk.context1.,0.0,0.0,0.25172378034798665,1.0,1.0,True,beanstalk.context1.,True,1.0,0.2068789167484867,0.9721009037852284,0.7384429766622156,0.3817028945355114,
319,0.85,hf,context1,269.60100000000017,study,80.0,turn,,1,80,turn.context1.,0.0,0.0,0.37641321927051713,1.0,1.0,True,turn.context1.,True,1.0,0.3999999999999902,1.0794079271230355,0.5569374404446562,0.3817028945355114,
320,0.4,hf,context1,270.00100000000015,study,81.0,impossible,,1,81,impossible.context1.,0.0,0.0,0.3320236878308364,1.0,1.0,True,impossible.context1.,True,1.0,0.3994586464131258,0.9204704866783566,0.5139614849554485,0.3817028945355114,
321,0.55,lf,context1,270.55100000000016,study,82.0,cycles,,1,82,cycles.context1.,0.0,0.0,0.25579934006926974,1.0,1.0,True,cycles.context1.,True,1.0,0.22420520689088339,0.9537590017229195,0.7124736991971344,0.3817028945355114,
322,0.55,hf,context1,271.10100000000017,study,83.0,hundred,,1,83,hundred.context1.,0.0,0.0,0.2904822792701046,1.0,1.0,True,hundred.context1.,True,1.0,0.39992382200468996,0.7885353025257964,0.47738422004908715,0.3817028945355114,
323,0.85,lf,context1,271.9510000000002,study,84.0,unrewarded,,1,84,unrewarded.context1.,0.0,0.0,0.3100642479526051,1.0,1.0,True,unrewarded.context1.,True,1.0,0.20278049114742763,1.1569010824767318,0.8023854303738281,0.3817028945355114,
324,0.85,lf,context1,272.8010000000002,study,85.0,communicators,,1,85,communicators.context1.,0.0,0.0,0.32351636895565566,1.0,1.0,True,communicators.context1.,True,1.0,0.204351952989758,1.2002656521029262,0.8143214259808724,0.3817028945355114,
325,0.85,hf,context1,273.65100000000024,study,86.0,hang,,1,86,hang.context1.,0.0,0.0,0.4143423402815892,1.0,1.0,True,hang.context1.,True,1.0,0.39999992338231505,1.2316942261220765,0.5986257934938621,0.3817028945355114,
326,0.4,hf,context1,274.0510000000002,study,87.0,work,,1,87,work.context1.,0.0,0.0,0.36354708144498604,1.0,1.0,True,work.context1.,True,1.0,0.4,1.0310684326281918,0.5437045360530124,0.3817028945355114,
327,0.85,lf,context1,274.90100000000024,study,88.0,midriff,,1,88,midriff.context1.,0.0,0.0,0.35903513528180947,1.0,1.0,True,midriff.context1.,True,1.0,0.20356779352833987,1.333113896575202,0.8577721794725267,0.3817028945355114,
328,0.4,hf,context1,275.3010000000002,study,89.0,along,,1,89,along.context1.,0.0,0.0,0.3179658918113657,1.0,1.0,True,along.context1.,True,1.0,0.39999999772989087,0.8733417171026527,0.500526955042126,0.3817028945355114,
329,0.85,lf,context1,276.15100000000024,study,90.0,outskirts,,1,90,outskirts.context1.,0.0,0.0,0.3338011636968021,1.0,1.0,True,outskirts.context1.,True,1.0,0.21445130273428945,1.2185647620605495,0.8076916497958612,0.3817028945355114,
330,0.4,hf,context1,276.5510000000002,study,91.0,using,,1,91,using.context1.,0.0,0.0,0.2972419590409299,1.0,1.0,True,using.context1.,True,1.0,0.3997988456255164,0.8088731122646657,0.48307222784873444,0.3817028945355114,
331,0.85,lf,context1,277.40100000000024,study,92.0,millenia,,1,92,millenia.context1.,0.0,0.0,0.31333869526268876,1.0,1.0,True,millenia.context1.,True,1.0,0.2007984021312017,1.171550884415954,0.8095079382292962,0.3817028945355114,
332,0.85,lf,context1,278.25100000000026,study,93.0,missionaries,,1,93,missionaries.context1.,0.0,0.0,0.3318189976361773,1.0,1.0,True,missionaries.context1.,True,1.0,0.21648115375596982,1.2077929461866803,0.8017850096651574,0.3817028945355114,
333,0.85,lf,context1,279.1010000000003,study,94.0,sundial,,1,94,sundial.context1.,0.0,0.0,0.3400998776397746,1.0,1.0,True,sundial.context1.,True,1.0,0.20880050363338004,1.2517579365215457,0.8252324565549963,0.3817028945355114,
334,0.4,lf,context1,279.50100000000026,study,95.0,misremembered,,1,95,misremembered.context1.,0.0,0.0,0.1846994122890738,1.0,1.0,True,misremembered.context1.,True,1.0,0.2003996002665334,0.8245254799665267,0.6987305736480376,0.3817028945355114,
335,0.55,hf,context1,280.0510000000003,study,96.0,guns,,1,96,guns.context1.,0.0,0.0,0.2480644763432894,1.0,1.0,True,guns.context1.,True,1.0,0.3995345183641653,0.6730449063185004,0.44613096375695344,0.3817028945355114,
336,0.4,lf,context1,280.45100000000025,study,97.0,iconic,,1,97,iconic.context1.,0.0,0.0,0.0,1.0,1.0,True,iconic.context1.,True,0.9944752510040217,0.20396026533864897,0.6249139425615244,0.6249139425615244,0.3817028945355114,
337,0.55,hf,context1,281.00100000000026,study,98.0,words,,1,98,words.context1.,0.0,0.0,0.19203779600578497,1.0,1.0,True,words.context1.,True,1.0,0.39999899591905,0.5472500000000113,0.41126047558808576,0.3817028945355114,
338,0.55,lf,context1,281.5510000000003,study,99.0,creditors,,1,99,creditors.context1.,0.0,0.0,0.11289922317780644,1.0,1.0,True,creditors.context1.,True,1.0,0.21611374878097508,0.6832395244119369,0.6362377843460009,0.3817028945355114,
339,0.4,hf,context1,281.95100000000025,study,100.0,much,,1,100,much.context1.,0.0,0.0,0.12938715561505684,1.0,1.0,True,much.context1.,True,1.0,0.4,0.4450017400659134,0.38326916967521707,0.3817028945355114,
340,0.4,lf,context1,282.3510000000002,study,101.0,phoney,,1,101,phoney.context1.,0.0,0.0,0.0,1.0,1.0,True,phoney.context1.,True,0.9316395122804068,0.2536036943543375,0.4597325703906737,0.4597325703906737,0.3817028945355114,
341,0.4,hf,context1,282.7510000000002,study,102.0,bastard,,1,102,bastard.context1.,0.0,0.0,0.08612135208686318,1.0,1.0,True,bastard.context1.,True,1.0,0.3997182352098189,0.39799999999997737,0.37065022813554627,0.3817028945355114,
342,0.85,lf,context1,283.6010000000002,study,103.0,ruled,,1,103,ruled.context1.,0.0,0.0,0.2621055171392639,1.0,1.0,True,ruled.context1.,True,1.0,0.2847253702102246,0.8730997718644538,0.6197710953159778,0.3817028945355114,
343,0.4,lf,context1,284.0010000000002,study,104.0,crucifying,,1,104,crucifying.context1.,0.0,0.0,0.062358367891631315,1.0,1.0,True,crucifying.context1.,True,1.0,0.20610488538479482,0.6513286765484533,0.6369895892534299,0.3817028945355114,
344,0.4,lf,context1,284.4010000000002,study,105.0,uncommunicative,,1,105,uncommunicative.context1.,0.0,0.0,0.0,1.0,1.0,True,uncommunicative.context1.,True,0.8441263795933716,0.2019900332501664,0.4123390872950008,0.4123390872950008,0.3817028945355114,
345,0.55,hf,context1,284.9510000000002,study,106.0,gold,,1,106,gold.context1.,0.0,0.0,0.19199054494028464,1.0,1.0,True,gold.context1.,True,1.0,0.39992540506230956,0.5472500000000113,0.41132738803491264,0.3817028945355114,
346,0.4,hf,context1,285.35100000000017,study,107.0,put,,1,107,put.context1.,0.0,0.0,0.18507820638344688,1.0,1.0,True,put.context1.,True,1.0,0.4,0.5339226119650761,0.4076111990770316,0.3817028945355114,
347,0.55,hf,context1,285.9010000000002,study,108.0,service,,1,108,service.context1.,0.0,0.0,0.24847247019018082,1.0,1.0,True,service.context1.,True,1.0,0.3999323685815174,0.6735614128880558,0.44590044175666793,0.3817028945355114,
348,0.85,hf,context1,286.7510000000002,study,109.0,named,,1,109,named.context1.,0.0,0.0,0.3747732581837699,1.0,1.0,True,named.context1.,True,1.0,0.39981542190638913,1.0734109711314106,0.5554831768857208,0.3817028945355114,
349,0.85,lf,context1,287.6010000000002,study,110.0,catatonics,,1,110,catatonics.context1.,0.0,0.0,0.3662433871516956,1.0,1.0,True,catatonics.context1.,True,1.0,0.2023856574276139,1.3636777942457123,0.8690578630389336,0.3817028945355114,
350,0.85,hf,context1,288.45100000000025,study,111.0,anywhere,,1,111,anywhere.context1.,0.0,0.0,0.43940264117174205,1.0,1.0,True,anywhere.context1.,True,1.0,0.3999705977075578,1.3403699312068014,0.6284070447659604,0.3817028945355114,
351,0.55,lf,context1,289.00100000000026,study,112.0,herons,,1,112,herons.context1.,0.0,0.0,0.3381332845391049,1.0,1.0,True,herons.context1.,True,1.0,0.2007984021312017,1.2592128864408523,0.8376058258984153,0.3817028945355114,
352,0.4,lf,context1,289.40100000000024,study,113.0,geothermal,,1,113,geothermal.context1.,0.0,0.0,0.18455654454922,1.0,1.0,True,geothermal.context1.,True,1.0,0.20317453598894297,0.8196070605424144,0.6940066874161054,0.3817028945355114,
353,0.85,hf,context1,290.25100000000026,study,114.0,whether,,1,114,whether.context1.,0.0,0.0,0.3468999281266227,1.0,1.0,True,whether.context1.,True,1.0,0.39975724015911396,0.9713503731263317,0.5275982451312629,0.3817028945355114,
354,0.4,hf,context1,290.65100000000024,study,115.0,weekend,,1,115,weekend.context1.,0.0,0.0,0.30783851428587083,1.0,1.0,True,weekend.context1.,True,1.0,0.39955766272994175,0.8417521279950462,0.49230784663340843,0.3817028945355114,
355,0.85,hf,context1,291.50100000000026,study,116.0,born,,1,116,born.context1.,0.0,0.0,0.4055587219505795,1.0,1.0,True,born.context1.,True,1.0,0.39995361052296236,1.1951942813616605,0.5886821101078442,0.3817028945355114,
356,0.55,lf,context1,292.0510000000003,study,117.0,heals,,1,117,heals.context1.,0.0,0.0,0.31935118567138143,1.0,1.0,True,heals.context1.,True,1.0,0.22226078947707653,1.1537621712538275,0.7776918207792457,0.3817028945355114,
357,0.85,hf,context1,292.9010000000003,study,118.0,eh,,1,118,eh.context1.,0.0,0.0,0.4115835539298957,1.0,1.0,True,eh.context1.,True,1.0,0.3988225896989577,1.2218203504746046,0.5971540823453398,0.3817028945355114,
358,0.55,hf,context1,293.4510000000003,study,119.0,brain,,1,119,brain.context1.,0.0,0.0,0.3998512188031646,1.0,1.0,True,brain.context1.,True,1.0,0.39990961551328563,1.171916268129276,0.5823550910340138,0.3817028945355114,
359,0.55,hf,context1,294.0010000000003,study,120.0,eating,,1,120,eating.context1.,0.0,0.0,0.39097965620360764,1.0,1.0,True,eating.context1.,True,1.0,0.399543279025416,1.1368111770952736,0.573121151949,0.3817028945355114,
360,31.0,lf,context1,325.0010000000003,test,,unrewarded,0.6,1,121,unrewarded.context1.,0.15153117904123634,0.15119884268709385,0.5960544745095665,1.0,1.0,False,unrewarded.context1.,True,1.0,0.3324283849266911,3.0,1.0437417529542152,0.561635751948659,0.536
361,1.0,hf,context1,326.0010000000003,test,,magic,0.15,1,122,magic.context1.,0.07319108366637779,0.11728299709087982,0.6464780754891621,1.0,1.0,False,magic.context1.,True,1.0,0.47234475555435723,2.951258247045785,0.8549569717857761,0.46784168193068376,0.46
362,1.0,lf,context1,327.0010000000003,test,,rearranger,0.15,1,123,rearranger.context1.,0.0,0.0,0.659479536924088,1.0,1.0,True,rearranger.context1.,True,1.0,0.2003996002665334,3.0,1.3962573551453155,0.3817028945355114,0.436
363,1.0,lf,context1,328.0010000000003,test,,stiffen,0.15,1,124,stiffen.context1.,0.09251416259492933,0.09123138015831785,0.5716332429795469,1.0,1.0,False,stiffen.context1.,True,1.0,0.2820542101925997,2.5987426448546844,1.070824640924653,0.4910120371812407,0.436
364,1.0,lf,context1,329.0010000000003,test,,gadget,0.3,1,125,gadget.context1.,0.0,0.0,0.604301548909271,1.0,1.0,True,gadget.context1.,True,1.0,0.2431456972456887,2.5229180039300316,1.1763154190028757,0.3817028945355114,0.489
365,1.0,hf,context1,330.0010000000003,test,,work,0.15,1,126,work.context1.,0.10238060809154978,0.17561911786616846,0.5377181005784012,1.0,1.0,False,work.context1.,True,1.0,0.5096667930796206,2.341602584927156,0.6364236872242637,0.5028595679603248,0.46
366,1.0,hf,context1,331.0010000000003,test,,bus,0.6,1,127,bus.context1.,0.09612102473755152,0.15735228613419466,0.5924762828663651,1.0,1.0,False,bus.context1.,True,1.0,0.49816115073585254,2.700178897702892,0.7338597393364006,0.4953427540571423,0.49
367,1.0,lf,context1,332.0010000000003,test,,tightly,0.6,1,128,tightly.context1.,0.1059572330919717,0.10980557362428738,0.6174948281466904,1.0,1.0,False,tightly.context1.,True,1.0,0.3211227495386886,2.9613191583664915,1.0871431357430872,0.5071542696424349,0.536
368,1.0,lf,context1,333.0010000000003,test,,tortellini,0.6,1,129,tortellini.context1.,0.09256885431548484,0.09025144221865597,0.6080535067105158,1.0,1.0,False,tortellini.context1.,True,1.0,0.28121538456826467,2.8691760226234044,1.1448788274703139,0.49107769826552333,0.536
369,1.0,lf,context1,334.0010000000003,test,,thrusts,0.6,1,130,thrusts.context1.,0.11928997810262573,0.11650533324146428,0.5779027188831433,1.0,1.0,False,thrusts.context1.,True,1.0,0.3043579309421095,2.7192971951530907,1.047675347882419,0.5231525312915644,0.536
370,1.0,lf,context1,335.0010000000003,test,,pled,0.6,1,131,pled.context1.,0.18793624569433012,0.18322157041154893,0.5419158278868224,1.0,1.0,False,pled.context1.,True,1.0,0.36140203908707025,2.6666218472706715,0.8968328160763848,0.6043804318971193,0.536
371,1.0,hf,context1,336.0010000000003,test,,named,0.6,1,132,named.context1.,0.11300715209908799,0.185167218352146,0.5836365995404307,1.0,1.0,False,named.context1.,True,1.0,0.5154831359662903,2.7647890311942867,0.7005632965911711,0.5156166969739527,0.49
372,1.0,lf,context1,337.0010000000003,test,,geothermal,0.15,1,133,geothermal.context1.,0.09484334568180419,0.09173496969576354,0.623978614385962,1.0,1.0,False,geothermal.context1.,True,1.0,0.2817891973267103,3.0,1.17699080466135,0.49380857072892687,0.436
373,1.0,hf,context1,338.0010000000003,test,,catch,0.3,1,134,catch.context1.,0.09330160648891209,0.1598151261872166,0.6051367874705401,1.0,1.0,False,catch.context1.,True,1.0,0.49979764773161756,2.81800919533865,0.7525631107245965,0.4919574390808861,0.469
374,1.0,lf,context1,339.0010000000003,test,,snew,0.15,1,135,snew.context1.,0.0,0.0,0.659761058863091,1.0,1.0,True,snew.context1.,True,1.0,0.20119640718921294,3.0,1.3948878354539582,0.3817028945355114,0.436
375,1.0,hf,context1,340.0010000000003,test,,weekend,0.15,1,136,weekend.context1.,0.09652694043146547,0.15204181622606097,0.5833270787087658,1.0,1.0,False,weekend.context1.,True,1.0,0.49457724223351396,2.600112164546042,0.7221010116266731,0.49583017606656127,0.46
376,1.0,hf,context1,341.0010000000003,test,,turn,0.6,1,137,turn.context1.,0.10166877375315406,0.17414536709072628,0.6027863865870058,1.0,1.0,False,turn.context1.,True,1.0,0.5087464973663378,2.8730111529193687,0.7391188414715415,0.5020047636993269,0.49
